,DataPoint,Cycle Index,Step Index,Step Type,Time,Total Time,Current(A),Voltage(V),Capacity(Ah),Energy(Wh),Date,Power(W),V1(V),T1(℃),Aux. ΔV(V),Aux. ΔT(℃)
10457,10458,1,12,Rest,01:38:35,02:54:04,0.0,0.0018,0.0,0.0,2024-07-30 23:08:16,0.0,0.0219,25.8,0,0
10458,10459,1,12,Rest,01:38:36,02:54:05,0.0,0.0065,0.0,0.0,2024-07-30 23:08:17,0.0,-0.007,25.7,0,0
10459,10460,1,12,Rest,01:38:37,02:54:06,0.0,0.0043,0.0,0.0,2024-07-30 23:08:18,0.0,0.0203,25.7,0,0
10460,10461,1,12,Rest,01:38:38,02:54:07,0.0,0.008,0.0,0.0,2024-07-30 23:08:19,0.0,0.0115,25.8,0,0
10461,10462,1,12,Rest,01:38:39,02:54:08,0.0,0.0043,0.0,0.0,2024-07-30 23:08:20,0.0,-0.0098,25.7,0,0
10462,10463,1,12,Rest,01:38:40,02:54:09,0.0,0.0077,0.0,0.0,2024-07-30 23:08:21,0.0,0.0056,25.8,0,0
10463,10464,1,12,Rest,01:38:41,02:54:10,0.0,0.0055,0.0,0.0,2024-07-30 23:08:22,0.0,-0.0123,25.7,0,0
10464,10465,1,12,Rest,01:38:42,02:54:11,0.0,0.0021,0.0,0.0,2024-07-30 23:08:23,0.0,-0.0186,25.7,0,0
10465,10466,1,12,Rest,01:38:43,02:54:12,0.0,0.0062,0.0,0.0,2024-07-30 23:08:24,0.0,0.0036,25.8,0,0
10466,10467,1,12,Rest,01:38:44,02:54:13,0.0,0.0043,0.0,0.0,2024-07-30 23:08:25,0.0,-0.0184,25.8,0,0
10467,10468,1,12,Rest,01:38:45,02:54:14,0.0,0.0077,0.0,0.0,2024-07-30 23:08:26,0.0,0.0272,25.8,0,0
10468,10469,1,12,Rest,01:38:46,02:54:15,0.0,0.0043,0.0,0.0,2024-07-30 23:08:27,0.0,-0.0036,25.7,0,0
10469,10470,1,12,Rest,01:38:47,02:54:16,0.0,0.008,0.0,0.0,2024-07-30 23:08:28,0.0,-0.0258,25.8,0,0
10470,10471,1,12,Rest,01:38:48,02:54:17,0.0,0.0049,0.0,0.0,2024-07-30 23:08:29,0.0,0.0206,25.7,0,0
10471,10472,1,12,Rest,01:38:49,02:54:18,0.0,0.0027,0.0,0.0,2024-07-30 23:08:30,0.0,0.0116,25.8,0,0
10472,10473,1,12,Rest,01:38:50,02:54:19,0.0,0.0049,0.0,0.0,2024-07-30 23:08:31,0.0,0.0192,25.7,0,0
10473,10474,1,12,Rest,01:38:51,02:54:20,0.0,0.0065,0.0,0.0,2024-07-30 23:08:32,0.0,0.0109,25.8,0,0
10474,10475,1,12,Rest,01:38:52,02:54:21,0.0,0.0062,0.0,0.0,2024-07-30 23:08:33,0.0,-0.0121,25.8,0,0
10475,10476,1,12,Rest,01:38:53,02:54:22,0.0,0.0043,0.0,0.0,2024-07-30 23:08:34,0.0,0.0033,25.8,0,0
10476,10477,1,12,Rest,01:38:54,02:54:23,0.0,0.0065,0.0,0.0,2024-07-30 23:08:35,0.0,0.0161,25.7,0,0
10477,10478,1,12,Rest,01:38:55,02:54:24,0.0,0.0031,0.0,0.0,2024-07-30 23:08:36,0.0,-0.0187,25.7,0,0
10478,10479,1,12,Rest,01:38:56,02:54:25,0.0,0.0046,0.0,0.0,2024-07-30 23:08:37,0.0,0.0076,25.7,0,0
10479,10480,1,12,Rest,01:38:57,02:54:26,0.0,0.0043,0.0,0.0,2024-07-30 23:08:38,0.0,-0.027,25.7,0,0
10480,10481,1,12,Rest,01:38:58,02:54:27,0.0,0.0043,0.0,0.0,2024-07-30 23:08:39,0.0,-0.0123,25.7,0,0
10481,10482,1,12,Rest,01:38:59,02:54:28,0.0,0.0043,0.0,0.0,2024-07-30 23:08:40,0.0,0.0216,25.7,0,0
10482,10483,1,12,Rest,01:39:00,02:54:29,0.0,0.0086,0.0,0.0,2024-07-30 23:08:41,0.0,-0.0039,25.7,0,0
10483,10484,1,12,Rest,01:39:01,02:54:30,0.0,0.0049,0.0,0.0,2024-07-30 23:08:42,0.0,0.0259,25.7,0,0
10484,10485,1,12,Rest,01:39:02,02:54:31,0.0,0.0027,0.0,0.0,2024-07-30 23:08:43,0.0,0.0164,25.8,0,0
10485,10486,1,12,Rest,01:39:03,02:54:32,0.0,0.0062,0.0,0.0,2024-07-30 23:08:44,0.0,0.0189,25.7,0,0
10486,10487,1,12,Rest,01:39:04,02:54:33,0.0,0.0018,0.0,0.0,2024-07-30 23:08:45,0.0,0.0053,25.7,0,0
10487,10488,1,12,Rest,01:39:05,02:54:34,0.0,0.0062,0.0,0.0,2024-07-30 23:08:46,0.0,0.0178,25.8,0,0
10488,10489,1,12,Rest,01:39:06,02:54:35,0.0,0.0058,0.0,0.0,2024-07-30 23:08:47,0.0,-0.0143,25.8,0,0
10489,10490,1,12,Rest,01:39:07,02:54:36,0.0,0.0062,0.0,0.0,2024-07-30 23:08:48,0.0,0.0126,25.8,0,0
10490,10491,1,12,Rest,01:39:08,02:54:37,0.0,0.0024,0.0,0.0,2024-07-30 23:08:49,0.0,0.0032,25.8,0,0
10491,10492,1,12,Rest,01:39:09,02:54:38,0.0,0.0065,0.0,0.0,2024-07-30 23:08:50,0.0,-0.0249,25.8,0,0
10492,10493,1,12,Rest,01:39:10,02:54:39,0.0,0.0031,0.0,0.0,2024-07-30 23:08:51,0.0,0.0135,25.8,0,0
10493,10494,1,12,Rest,01:39:11,02:54:40,0.0,0.0065,0.0,0.0,2024-07-30 23:08:52,0.0,0.0255,25.7,0,0
10494,10495,1,12,Rest,01:39:12,02:54:41,0.0,0.0043,0.0,0.0,2024-07-30 23:08:53,0.0,-0.0064,25.7,0,0
10495,10496,1,12,Rest,01:39:13,02:54:42,0.0,0.0074,0.0,0.0,2024-07-30 23:08:54,0.0,0.0098,25.7,0,0
10496,10497,1,12,Rest,01:39:14,02:54:43,0.0,0.0031,0.0,0.0,2024-07-30 23:08:55,0.0,0.0189,25.8,0,0
10497,10498,1,12,Rest,01:39:15,02:54:44,0.0,0.0058,0.0,0.0,2024-07-30 23:08:56,0.0,-0.0101,25.8,0,0
10498,10499,1,12,Rest,01:39:16,02:54:45,0.0,0.0037,0.0,0.0,2024-07-30 23:08:57,0.0,0.0236,25.7,0,0
10499,10500,1,12,Rest,01:39:17,02:54:46,0.0,0.0043,0.0,0.0,2024-07-30 23:08:58,0.0,0.0096,25.7,0,0
10500,10501,1,12,Rest,01:39:18,02:54:47,0.0,0.0043,0.0,0.0,2024-07-30 23:08:59,0.0,0.0038,25.7,0,0
10501,10502,1,12,Rest,01:39:19,02:54:48,0.0,0.0086,0.0,0.0,2024-07-30 23:09:00,0.0,0.0224,25.7,0,0
10502,10503,1,12,Rest,01:39:20,02:54:49,0.0,0.0034,0.0,0.0,2024-07-30 23:09:01,0.0,0.0155,25.7,0,0
10503,10504,1,12,Rest,01:39:21,02:54:50,0.0,0.0062,0.0,0.0,2024-07-30 23:09:02,0.0,-0.0113,25.7,0,0
10504,10505,1,12,Rest,01:39:22,02:54:51,0.0,0.0021,0.0,0.0,2024-07-30 23:09:03,0.0,0.0281,25.7,0,0
10505,10506,1,12,Rest,01:39:23,02:54:52,0.0,0.0062,0.0,0.0,2024-07-30 23:09:04,0.0,0.017,25.7,0,0
10506,10507,1,12,Rest,01:39:24,02:54:53,0.0,0.0068,0.0,0.0,2024-07-30 23:09:05,0.0,0.0076,25.8,0,0
10507,10508,1,12,Rest,01:39:25,02:54:54,0.0,0.0055,0.0,0.0,2024-07-30 23:09:06,0.0,0.0024,25.7,0,0
10508,10509,1,12,Rest,01:39:26,02:54:55,0.0,0.0027,0.0,0.0,2024-07-30 23:09:07,0.0,0.0124,25.7,0,0
10509,10510,1,12,Rest,01:39:27,02:54:56,0.0,0.0046,0.0,0.0,2024-07-30 23:09:08,0.0,-0.0258,25.8,0,0
10510,10511,1,12,Rest,01:39:28,02:54:57,0.0,0.0055,0.0,0.0,2024-07-30 23:09:09,0.0,0.0195,25.7,0,0
10511,10512,1,12,Rest,01:39:29,02:54:58,0.0,0.004,0.0,0.0,2024-07-30 23:09:10,0.0,0.0138,25.7,0,0
10512,10513,1,12,Rest,01:39:30,02:54:59,0.0,0.0065,0.0,0.0,2024-07-30 23:09:11,0.0,0.0136,25.7,0,0
10513,10514,1,12,Rest,01:39:31,02:55:00,0.0,0.0024,0.0,0.0,2024-07-30 23:09:12,0.0,-0.0227,25.7,0,0
10514,10515,1,12,Rest,01:39:32,02:55:01,0.0,0.0065,0.0,0.0,2024-07-30 23:09:13,0.0,0.0236,25.7,0,0
10515,10516,1,12,Rest,01:39:33,02:55:02,0.0,0.0074,0.0,0.0,2024-07-30 23:09:14,0.0,0.0164,25.8,0,0
10516,10517,1,12,Rest,01:39:34,02:55:03,0.0,0.0046,0.0,0.0,2024-07-30 23:09:15,0.0,0.0112,25.7,0,0
10517,10518,1,12,Rest,01:39:35,02:55:04,0.0,0.0086,0.0,0.0,2024-07-30 23:09:16,0.0,-0.007,25.8,0,0
10518,10519,1,12,Rest,01:39:36,02:55:05,0.0,0.0037,0.0,0.0,2024-07-30 23:09:17,0.0,0.0029,25.7,0,0
10519,10520,1,12,Rest,01:39:37,02:55:06,0.0,0.0068,0.0,0.0,2024-07-30 23:09:18,0.0,-0.0103,25.7,0,0
10520,10521,1,12,Rest,01:39:38,02:55:07,0.0,0.0046,0.0,0.0,2024-07-30 23:09:19,0.0,0.0184,25.7,0,0
10521,10522,1,12,Rest,01:39:39,02:55:08,0.0,0.0055,0.0,0.0,2024-07-30 23:09:20,0.0,0.0247,25.8,0,0
10522,10523,1,12,Rest,01:39:40,02:55:09,0.0,0.0083,0.0,0.0,2024-07-30 23:09:21,0.0,0.0201,25.7,0,0
10523,10524,1,12,Rest,01:39:41,02:55:10,0.0,0.0037,0.0,0.0,2024-07-30 23:09:22,0.0,-0.0156,25.7,0,0
10524,10525,1,12,Rest,01:39:42,02:55:11,0.0,0.0062,0.0,0.0,2024-07-30 23:09:23,0.0,0.0116,25.7,0,0
10525,10526,1,12,Rest,01:39:43,02:55:12,0.0,0.0043,0.0,0.0,2024-07-30 23:09:24,0.0,0.0158,25.7,0,0
10526,10527,1,12,Rest,01:39:44,02:55:13,0.0,0.0058,0.0,0.0,2024-07-30 23:09:25,0.0,-0.0235,25.7,0,0
10527,10528,1,12,Rest,01:39:45,02:55:14,0.0,0.004,0.0,0.0,2024-07-30 23:09:26,0.0,-0.0212,25.8,0,0
10528,10529,1,12,Rest,01:39:46,02:55:15,0.0,0.0037,0.0,0.0,2024-07-30 23:09:27,0.0,0.0127,25.8,0,0
10529,10530,1,12,Rest,01:39:47,02:55:16,0.0,0.0065,0.0,0.0,2024-07-30 23:09:28,0.0,0.007,25.8,0,0
10530,10531,1,12,Rest,01:39:48,02:55:17,0.0,0.0043,0.0,0.0,2024-07-30 23:09:29,0.0,0.0019,25.7,0,0
10531,10532,1,12,Rest,01:39:49,02:55:18,0.0,0.0062,0.0,0.0,2024-07-30 23:09:30,0.0,0.0104,25.7,0,0
10532,10533,1,12,Rest,01:39:50,02:55:19,0.0,0.0021,0.0,0.0,2024-07-30 23:09:31,0.0,0.0227,25.7,0,0
10533,10534,1,12,Rest,01:39:51,02:55:20,0.0,0.0046,0.0,0.0,2024-07-30 23:09:32,0.0,-0.019,25.7,0,0
10534,10535,1,12,Rest,01:39:52,02:55:21,0.0,0.004,0.0,0.0,2024-07-30 23:09:33,0.0,0.013,25.8,0,0
10535,10536,1,12,Rest,01:39:53,02:55:22,0.0,0.0043,0.0,0.0,2024-07-30 23:09:34,0.0,0.0175,25.7,0,0
10536,10537,1,12,Rest,01:39:54,02:55:23,0.0,0.008,0.0,0.0,2024-07-30 23:09:35,0.0,-0.0216,25.7,0,0
10537,10538,1,12,Rest,01:39:55,02:55:24,0.0,0.0031,0.0,0.0,2024-07-30 23:09:36,0.0,-0.0126,25.7,0,0
10538,10539,1,12,Rest,01:39:56,02:55:25,0.0,0.0065,0.0,0.0,2024-07-30 23:09:37,0.0,0.0069,25.8,0,0
10539,10540,1,12,Rest,01:39:57,02:55:26,0.0,0.0055,0.0,0.0,2024-07-30 23:09:38,0.0,-0.0072,25.7,0,0
10540,10541,1,12,Rest,01:39:58,02:55:27,0.0,0.0062,0.0,0.0,2024-07-30 23:09:39,0.0,0.0196,25.7,0,0
10541,10542,1,12,Rest,01:39:59,02:55:28,0.0,0.0062,0.0,0.0,2024-07-30 23:09:40,0.0,0.0176,25.7,0,0
10542,10543,1,12,Rest,01:40:00,02:55:29,0.0,0.0055,0.0,0.0,2024-07-30 23:09:41,0.0,-0.0116,25.7,0,0
10543,10544,1,12,Rest,01:40:01,02:55:30,0.0,0.0037,0.0,0.0,2024-07-30 23:09:42,0.0,-0.0178,25.7,0,0
10544,10545,1,12,Rest,01:40:02,02:55:31,0.0,0.0043,0.0,0.0,2024-07-30 23:09:43,0.0,0.0209,25.8,0,0
10545,10546,1,12,Rest,01:40:03,02:55:32,0.0,0.0068,0.0,0.0,2024-07-30 23:09:44,0.0,0.0086,25.7,0,0
10546,10547,1,12,Rest,01:40:04,02:55:33,0.0,0.0046,0.0,0.0,2024-07-30 23:09:45,0.0,0.003,25.7,0,0
10547,10548,1,12,Rest,01:40:05,02:55:34,0.0,0.0074,0.0,0.0,2024-07-30 23:09:46,0.0,0.0179,25.7,0,0
10548,10549,1,12,Rest,01:40:06,02:55:35,0.0,0.0031,0.0,0.0,2024-07-30 23:09:47,0.0,0.0178,25.8,0,0
10549,10550,1,12,Rest,01:40:07,02:55:36,0.0,0.0065,0.0,0.0,2024-07-30 23:09:48,0.0,-0.0103,25.7,0,0
10550,10551,1,12,Rest,01:40:08,02:55:37,0.0,0.0065,0.0,0.0,2024-07-30 23:09:49,0.0,0.0267,25.7,0,0
10551,10552,1,12,Rest,01:40:09,02:55:38,0.0,0.0058,0.0,0.0,2024-07-30 23:09:50,0.0,0.0126,25.7,0,0
10552,10553,1,12,Rest,01:40:10,02:55:39,0.0,0.0068,0.0,0.0,2024-07-30 23:09:51,0.0,0.0029,25.7,0,0
10553,10554,1,12,Rest,01:40:11,02:55:40,0.0,0.0058,0.0,0.0,2024-07-30 23:09:52,0.0,0.0207,25.7,0,0
10554,10555,1,12,Rest,01:40:12,02:55:41,0.0,0.0021,0.0,0.0,2024-07-30 23:09:53,0.0,0.0156,25.9,0,0
10555,10556,1,12,Rest,01:40:13,02:55:42,0.0,0.0055,0.0,0.0,2024-07-30 23:09:54,0.0,-0.0135,25.8,0,0
10556,10557,1,12,Rest,01:40:14,02:55:43,0.0,0.0074,0.0,0.0,2024-07-30 23:09:55,0.0,0.0196,25.8,0,0
10557,10558,1,12,Rest,01:40:15,02:55:44,0.0,0.0055,0.0,0.0,2024-07-30 23:09:56,0.0,0.0063,25.8,0,0
10558,10559,1,12,Rest,01:40:16,02:55:45,0.0,0.0065,0.0,0.0,2024-07-30 23:09:57,0.0,-0.0123,25.7,0,0
10559,10560,1,12,Rest,01:40:17,02:55:46,0.0,0.0058,0.0,0.0,2024-07-30 23:09:58,0.0,0.0252,25.7,0,0
10560,10561,1,12,Rest,01:40:18,02:55:47,0.0,0.0024,0.0,0.0,2024-07-30 23:09:59,0.0,0.0126,25.7,0,0
10561,10562,1,12,Rest,01:40:19,02:55:48,0.0,0.0049,0.0,0.0,2024-07-30 23:10:00,0.0,-0.0199,25.7,0,0
10562,10563,1,12,Rest,01:40:20,02:55:49,0.0,0.0068,0.0,0.0,2024-07-30 23:10:01,0.0,0.0078,25.8,0,0
10563,10564,1,12,Rest,01:40:21,02:55:50,0.0,0.0058,0.0,0.0,2024-07-30 23:10:02,0.0,-0.0124,25.8,0,0
10564,10565,1,12,Rest,01:40:22,02:55:51,0.0,0.0068,0.0,0.0,2024-07-30 23:10:03,0.0,-0.025,25.7,0,0
10565,10566,1,12,Rest,01:40:23,02:55:52,0.0,0.0055,0.0,0.0,2024-07-30 23:10:04,0.0,0.0138,25.8,0,0
10566,10567,1,12,Rest,01:40:24,02:55:53,0.0,0.0034,0.0,0.0,2024-07-30 23:10:05,0.0,0.0221,25.7,0,0
10567,10568,1,12,Rest,01:40:25,02:55:54,0.0,0.0043,0.0,0.0,2024-07-30 23:10:06,0.0,-0.0135,25.8,0,0
10568,10569,1,12,Rest,01:40:26,02:55:55,0.0,0.0083,0.0,0.0,2024-07-30 23:10:07,0.0,0.007,25.8,0,0
10569,10570,1,12,Rest,01:40:27,02:55:56,0.0,0.0043,0.0,0.0,2024-07-30 23:10:08,0.0,0.0053,25.8,0,0
10570,10571,1,12,Rest,01:40:28,02:55:57,0.0,0.008,0.0,0.0,2024-07-30 23:10:09,0.0,-0.027,25.8,0,0
10571,10572,1,12,Rest,01:40:29,02:55:58,0.0,0.0034,0.0,0.0,2024-07-30 23:10:10,0.0,0.0158,25.7,0,0
10572,10573,1,12,Rest,01:40:30,02:55:59,0.0,0.0049,0.0,0.0,2024-07-30 23:10:11,0.0,0.0189,25.8,0,0
10573,10574,1,12,Rest,01:40:31,02:56:00,0.0,0.004,0.0,0.0,2024-07-30 23:10:12,0.0,-0.0176,25.8,0,0
10574,10575,1,12,Rest,01:40:32,02:56:01,0.0,0.008,0.0,0.0,2024-07-30 23:10:13,0.0,-0.0076,25.7,0,0
10575,10576,1,12,Rest,01:40:33,02:56:02,0.0,0.0043,0.0,0.0,2024-07-30 23:10:14,0.0,0.0032,25.8,0,0
10576,10577,1,12,Rest,01:40:34,02:56:03,0.0,0.0083,0.0,0.0,2024-07-30 23:10:15,0.0,-0.0282,25.8,0,0
10577,10578,1,12,Rest,01:40:35,02:56:04,0.0,0.0031,0.0,0.0,2024-07-30 23:10:16,0.0,0.0167,25.8,0,0
10578,10579,1,12,Rest,01:40:36,02:56:05,0.0,0.0062,0.0,0.0,2024-07-30 23:10:17,0.0,0.0181,25.8,0,0
10579,10580,1,12,Rest,01:40:37,02:56:06,0.0,0.004,0.0,0.0,2024-07-30 23:10:18,0.0,0.0242,25.7,0,0
10580,10581,1,12,Rest,01:40:38,02:56:07,0.0,0.0083,0.0,0.0,2024-07-30 23:10:19,0.0,-0.0078,25.7,0,0
10581,10582,1,12,Rest,01:40:39,02:56:08,0.0,0.004,0.0,0.0,2024-07-30 23:10:20,0.0,0.0029,25.7,0,0
10582,10583,1,12,Rest,01:40:40,02:56:09,0.0,0.0074,0.0,0.0,2024-07-30 23:10:21,0.0,-0.0262,25.7,0,0
10583,10584,1,12,Rest,01:40:41,02:56:10,0.0,0.0031,0.0,0.0,2024-07-30 23:10:22,0.0,0.0139,25.8,0,0
10584,10585,1,12,Rest,01:40:42,02:56:11,0.0,0.0068,0.0,0.0,2024-07-30 23:10:23,0.0,0.0238,25.8,0,0
10585,10586,1,12,Rest,01:40:43,02:56:12,0.0,0.004,0.0,0.0,2024-07-30 23:10:24,0.0,0.0186,25.8,0,0
10586,10587,1,12,Rest,01:40:44,02:56:13,0.0,0.0071,0.0,0.0,2024-07-30 23:10:25,0.0,0.0041,25.7,0,0
10587,10588,1,12,Rest,01:40:45,02:56:14,0.0,0.004,0.0,0.0,2024-07-30 23:10:26,0.0,0.0143,25.7,0,0
10588,10589,1,12,Rest,01:40:46,02:56:15,0.0,0.0074,0.0,0.0,2024-07-30 23:10:27,0.0,-0.0172,25.7,0,0
10589,10590,1,12,Rest,01:40:47,02:56:16,0.0,0.0027,0.0,0.0,2024-07-30 23:10:28,0.0,0.0184,25.7,0,0
10590,10591,1,12,Rest,01:40:48,02:56:17,0.0,0.0065,0.0,0.0,2024-07-30 23:10:29,0.0,0.0206,25.7,0,0
10591,10592,1,12,Rest,01:40:49,02:56:18,0.0,0.004,0.0,0.0,2024-07-30 23:10:30,0.0,0.0064,25.7,0,0
10592,10593,1,12,Rest,01:40:50,02:56:19,0.0,0.0074,0.0,0.0,2024-07-30 23:10:31,0.0,0.0147,25.7,0,0
10593,10594,1,12,Rest,01:40:51,02:56:20,0.0,0.0043,0.0,0.0,2024-07-30 23:10:32,0.0,0.0166,25.8,0,0
10594,10595,1,12,Rest,01:40:52,02:56:21,0.0,0.0077,0.0,0.0,2024-07-30 23:10:33,0.0,-0.0139,25.7,0,0
10595,10596,1,12,Rest,01:40:53,02:56:22,0.0,0.0034,0.0,0.0,2024-07-30 23:10:34,0.0,-0.0172,25.8,0,0
10596,10597,1,12,Rest,01:40:54,02:56:23,0.0,0.0034,0.0,0.0,2024-07-30 23:10:35,0.0,0.0066,25.7,0,0
10597,10598,1,12,Rest,01:40:55,02:56:24,0.0,0.0046,0.0,0.0,2024-07-30 23:10:36,0.0,-0.0236,25.8,0,0
10598,10599,1,12,Rest,01:40:56,02:56:25,0.0,0.0077,0.0,0.0,2024-07-30 23:10:37,0.0,0.0175,25.8,0,0
10599,10600,1,12,Rest,01:40:57,02:56:26,0.0,0.0049,0.0,0.0,2024-07-30 23:10:38,0.0,0.0203,25.8,0,0
10600,10601,1,12,Rest,01:40:58,02:56:27,0.0,0.0083,0.0,0.0,2024-07-30 23:10:39,0.0,0.0189,25.8,0,0
10601,10602,1,12,Rest,01:40:59,02:56:28,0.0,0.0046,0.0,0.0,2024-07-30 23:10:40,0.0,0.0024,25.8,0,0
10602,10603,1,12,Rest,01:41:00,02:56:29,0.0,0.0027,0.0,0.0,2024-07-30 23:10:41,0.0,0.0224,25.8,0,0
10603,10604,1,12,Rest,01:41:01,02:56:30,0.0,0.0049,0.0,0.0,2024-07-30 23:10:42,0.0,-0.0126,25.7,0,0
10604,10605,1,12,Rest,01:41:02,02:56:31,0.0,0.0074,0.0,0.0,2024-07-30 23:10:43,0.0,0.0284,25.8,0,0
10605,10606,1,12,Rest,01:41:03,02:56:32,0.0,0.0055,0.0,0.0,2024-07-30 23:10:44,0.0,0.0141,25.7,0,0
10606,10607,1,12,Rest,01:41:04,02:56:33,0.0,0.0077,0.0,0.0,2024-07-30 23:10:45,0.0,-0.0016,25.8,0,0
10607,10608,1,12,Rest,01:41:05,02:56:34,0.0,0.0049,0.0,0.0,2024-07-30 23:10:46,0.0,0.0193,25.8,0,0
10608,10609,1,12,Rest,01:41:06,02:56:35,0.0,0.0031,0.0,0.0,2024-07-30 23:10:47,0.0,0.0156,25.8,0,0
10609,10610,1,12,Rest,01:41:07,02:56:36,0.0,0.0046,0.0,0.0,2024-07-30 23:10:48,0.0,-0.0115,25.7,0,0
10610,10611,1,12,Rest,01:41:08,02:56:37,0.0,0.0086,0.0,0.0,2024-07-30 23:10:49,0.0,0.027,25.7,0,0
10611,10612,1,12,Rest,01:41:09,02:56:38,0.0,0.004,0.0,0.0,2024-07-30 23:10:50,0.0,0.0153,25.7,0,0
10612,10613,1,12,Rest,01:41:10,02:56:39,0.0,0.0065,0.0,0.0,2024-07-30 23:10:51,0.0,0.0064,25.7,0,0
10613,10614,1,12,Rest,01:41:11,02:56:40,0.0,0.0021,0.0,0.0,2024-07-30 23:10:52,0.0,0.0024,25.8,0,0
10614,10615,1,12,Rest,01:41:12,02:56:41,0.0,0.0065,0.0,0.0,2024-07-30 23:10:53,0.0,0.015,25.7,0,0
10615,10616,1,12,Rest,01:41:13,02:56:42,0.0,0.0058,0.0,0.0,2024-07-30 23:10:54,0.0,-0.0238,25.7,0,0
10616,10617,1,12,Rest,01:41:14,02:56:43,0.0,0.0049,0.0,0.0,2024-07-30 23:10:55,0.0,-0.017,25.8,0,0
10617,10618,1,12,Rest,01:41:15,02:56:44,0.0,0.0083,0.0,0.0,2024-07-30 23:10:56,0.0,0.0123,25.8,0,0
10618,10619,1,12,Rest,01:41:16,02:56:45,0.0,0.0037,0.0,0.0,2024-07-30 23:10:57,0.0,0.0152,25.7,0,0
10619,10620,1,12,Rest,01:41:17,02:56:46,0.0,0.0065,0.0,0.0,2024-07-30 23:10:58,0.0,-0.0224,25.8,0,0
10620,10621,1,12,Rest,01:41:18,02:56:47,0.0,0.0043,0.0,0.0,2024-07-30 23:10:59,0.0,0.0224,25.7,0,0
10621,10622,1,12,Rest,01:41:19,02:56:48,0.0,0.0062,0.0,0.0,2024-07-30 23:11:00,0.0,0.0138,25.7,0,0
10622,10623,1,12,Rest,01:41:20,02:56:49,0.0,0.0018,0.0,0.0,2024-07-30 23:11:01,0.0,0.0075,25.7,0,0
10623,10624,1,12,Rest,01:41:21,02:56:50,0.0,0.0058,0.0,0.0,2024-07-30 23:11:02,0.0,-0.0038,25.7,0,0
10624,10625,1,12,Rest,01:41:22,02:56:51,0.0,0.0021,0.0,0.0,2024-07-30 23:11:03,0.0,0.0055,25.7,0,0
10625,10626,1,12,Rest,01:41:23,02:56:52,0.0,0.0046,0.0,0.0,2024-07-30 23:11:04,0.0,-0.0213,25.7,0,0
10626,10627,1,12,Rest,01:41:24,02:56:53,0.0,0.0089,0.0,0.0,2024-07-30 23:11:05,0.0,0.0233,25.8,0,0
10627,10628,1,12,Rest,01:41:25,02:56:54,0.0,0.0034,0.0,0.0,2024-07-30 23:11:06,0.0,0.0166,25.7,0,0
10628,10629,1,12,Rest,01:41:26,02:56:55,0.0,0.0068,0.0,0.0,2024-07-30 23:11:07,0.0,0.011,25.8,0,0
10629,10630,1,12,Rest,01:41:27,02:56:56,0.0,0.0015,0.0,0.0,2024-07-30 23:11:08,0.0,-0.0216,25.7,0,0
10630,10631,1,12,Rest,01:41:28,02:56:57,0.0,0.0062,0.0,0.0,2024-07-30 23:11:09,0.0,0.0212,25.7,0,0
10631,10632,1,12,Rest,01:41:29,02:56:58,0.0,0.0071,0.0,0.0,2024-07-30 23:11:10,0.0,0.0115,25.7,0,0
10632,10633,1,12,Rest,01:41:30,02:56:59,0.0,0.0049,0.0,0.0,2024-07-30 23:11:11,0.0,0.005,25.8,0,0
10633,10634,1,12,Rest,01:41:31,02:57:00,0.0,0.0031,0.0,0.0,2024-07-30 23:11:12,0.0,0.0046,25.7,0,0
10634,10635,1,12,Rest,01:41:32,02:57:01,0.0,0.0043,0.0,0.0,2024-07-30 23:11:13,0.0,0.0176,25.7,0,0
10635,10636,1,12,Rest,01:41:33,02:57:02,0.0,0.0062,0.0,0.0,2024-07-30 23:11:14,0.0,-0.0196,25.8,0,0
10636,10637,1,12,Rest,01:41:34,02:57:03,0.0,0.0043,0.0,0.0,2024-07-30 23:11:15,0.0,0.0126,25.8,0,0
10637,10638,1,12,Rest,01:41:35,02:57:04,0.0,0.0065,0.0,0.0,2024-07-30 23:11:16,0.0,0.0195,25.8,0,0
10638,10639,1,12,Rest,01:41:36,02:57:05,0.0,0.0021,0.0,0.0,2024-07-30 23:11:17,0.0,0.0236,25.7,0,0
10639,10640,1,12,Rest,01:41:37,02:57:06,0.0,0.0065,0.0,0.0,2024-07-30 23:11:18,0.0,-0.0078,25.7,0,0
10640,10641,1,12,Rest,01:41:38,02:57:07,0.0,0.0065,0.0,0.0,2024-07-30 23:11:19,0.0,0.0027,25.7,0,0
10641,10642,1,12,Rest,01:41:39,02:57:08,0.0,0.0058,0.0,0.0,2024-07-30 23:11:20,0.0,-0.0239,25.7,0,0
10642,10643,1,12,Rest,01:41:40,02:57:09,0.0,0.0068,0.0,0.0,2024-07-30 23:11:21,0.0,-0.0189,25.7,0,0
10643,10644,1,12,Rest,01:41:41,02:57:10,0.0,0.0058,0.0,0.0,2024-07-30 23:11:22,0.0,0.0146,25.7,0,0
10644,10645,1,12,Rest,01:41:42,02:57:11,0.0,0.0021,0.0,0.0,2024-07-30 23:11:23,0.0,0.0269,25.8,0,0
10645,10646,1,12,Rest,01:41:43,02:57:12,0.0,0.0058,0.0,0.0,2024-07-30 23:11:24,0.0,-0.0076,25.7,0,0
